Time (Red),Time,ABV (Red),ABV (Yellow),ABV (Green),X Red g/l,X  Yellow g/L,X Green g/L,ln(X_t/Xto) Red,ln(X_t/Xto) Yellow,ln(X_t/Xto)  Green,,,,,,,,,mu_max (min^-1)
1/26/24 10:56,18:12,0.7875,1.84,3.28,342.7609206,1071.01133,3758.840871,3.844603015,4.983928485,6.239435745,,,,,,,,,
1/26/24 11:01,18:18,0.7875,1.97,3.28,342.7609206,1200.540579,3758.840871,3.844603015,5.098097052,6.239435745,,,,,,,,,
1/26/24 11:18,18:35,0.7875,1.97,3.28,342.7609206,1200.540579,3758.840871,3.844603015,5.098097052,6.239435745,,,,,,,,,
1/26/24 11:30,18:46,0.7875,2.10,3.28,342.7609206,1342.843172,3758.840871,3.844603015,5.210114251,6.239435745,,,,,,,,,
1/26/24 11:35,18:52,0.7875,1.97,3.41,342.7609206,1200.540579,4288.38759,3.844603015,5.098097052,6.371235923,,,,,,,,,
1/26/24 11:46,19:03,0.7875,2.10,3.41,342.7609206,1342.843172,4288.38759,3.844603015,5.210114251,6.371235923,,,,,,,,,
1/26/24 11:52,19:08,0.7875,1.97,3.41,342.7609206,1200.540579,4288.38759,3.844603015,5.098097052,6.371235923,,,,,,,,,
1/26/24 11:58,19:14,0.7875,2.10,3.41,342.7609206,1342.843172,4288.38759,3.844603015,5.210114251,6.371235923,,,,,,,,,
1/26/24 12:03,19:20,0.91875,2.10,3.54,412.0301505,1342.843172,4932.046258,4.028666363,5.210114251,6.511079079,,,,,,,,,
1/26/24 12:20,19:36,0.7875,2.10,3.41,342.7609206,1342.843172,4288.38759,3.844603015,5.210114251,6.371235923,,,,,,,,,
1/26/24 12:25,19:42,0.91875,2.23,3.54,412.0301505,1499.906543,4932.046258,4.028666363,5.320727916,6.511079079,,,,,,,,,
1/26/24 12:31,19:47,0.7875,2.10,3.54,342.7609206,1342.843172,4932.046258,3.844603015,5.210114251,6.511079079,,,,,,,,,
1/26/24 12:36,19:53,0.91875,2.23,3.54,412.0301505,1499.906543,4932.046258,4.028666363,5.320727916,6.511079079,,,,,,,,,
1/26/24 12:42,19:58,0.7875,2.10,3.54,342.7609206,1342.843172,4932.046258,3.844603015,5.210114251,6.511079079,,,,,,,,,
1/26/24 12:47,20:04,0.91875,2.23,3.68,412.0301505,1499.906543,5731.155896,4.028666363,5.320727916,6.661242352,,,,,,,,,
1/26/24 12:53,20:09,0.91875,2.10,3.68,412.0301505,1342.843172,5731.155896,4.028666363,5.210114251,6.661242352,,,,,,,,,
1/26/24 12:58,20:15,0.91875,2.23,3.54,412.0301505,1499.906543,4932.046258,4.028666363,5.320727916,6.511079079,,,,,,,,,
1/26/24 13:04,20:21,0.91875,2.10,3.68,412.0301505,1342.843172,5731.155896,4.028666363,5.210114251,6.661242352,,,,,,,,,
1/26/24 13:10,20:26,0.91875,2.23,3.68,412.0301505,1499.906543,5731.155896,4.028666363,5.320727916,6.661242352,,,,,,,,,
1/26/24 13:26,20:43,0.91875,2.23,3.81,412.0301505,1499.906543,6749.765597,4.028666363,5.320727916,6.824832892,,,,,,,,,
1/26/24 13:43,20:59,1.05,2.23,3.68,486.1979902,1499.906543,5731.155896,4.194185763,5.320727916,6.661242352,,,,,,,,,
1/26/24 13:54,21:11,0.91875,2.23,3.81,412.0301505,1499.906543,6749.765597,4.028666363,5.320727916,6.824832892,,,,,,,,,
1/26/24 14:11,21:27,1.05,2.23,3.68,486.1979902,1499.906543,5731.155896,4.194185763,5.320727916,6.661242352,,,,,,,,,
1/26/24 14:16,21:33,0.91875,2.36,3.81,412.0301505,1674.152981,6749.765597,4.028666363,5.430632469,6.824832892,,,,,,,,,
1/26/24 14:27,21:44,1.05,2.23,3.81,486.1979902,1499.906543,6749.765597,4.194185763,5.320727916,6.824832892,,,,,,,,,
1/26/24 14:33,21:49,1.05,2.36,3.68,486.1979902,1674.152981,5731.155896,4.194185763,5.430632469,6.661242352,,,,,,,,,
1/26/24 14:44,22:00,1.18125,2.23,3.81,565.8031197,1499.906543,6749.765597,4.345816008,5.320727916,6.824832892,,,,,,,,,
1/26/24 14:50,22:06,1.18125,2.36,3.94,565.8031197,1674.152981,8092.712395,4.345816008,5.430632469,7.006289067,,,,,,,,,
1/26/24 15:06,22:23,1.3125,2.36,3.81,651.4662065,1674.152981,6749.765597,4.48679536,5.430632469,6.824832892,,,,,,,,,
1/26/24 15:23,22:40,1.18125,2.36,3.81,565.8031197,1674.152981,6749.765597,4.345816008,5.430632469,6.824832892,,,,,,,,,
1/26/24 15:40,22:56,1.18125,2.36,3.94,565.8031197,1674.152981,8092.712395,4.345816008,5.430632469,7.006289067,,,,,,,,,
1/26/24 15:56,23:13,1.3125,2.36,3.68,651.4662065,1674.152981,5731.155896,4.48679536,5.430632469,6.661242352,,,,,,,,,
1/26/24 16:07,23:24,1.18125,2.49,3.81,565.8031197,1868.565455,6749.765597,4.345816008,5.540496114,6.824832892,,,,,,,,,
1/26/24 16:13,23:29,1.18125,2.36,3.81,565.8031197,1674.152981,6749.765597,4.345816008,5.430632469,6.824832892,,,,,,,,,
1/26/24 16:18,23:35,1.3125,2.49,3.81,651.4662065,1868.565455,6749.765597,4.48679536,5.540496114,6.824832892,,,,,,,,,
1/26/24 16:35,23:52,1.3125,2.49,3.81,651.4662065,1868.565455,6749.765597,4.48679536,5.540496114,6.824832892,,,,,,,,,
1/26/24 16:52,0:08,1.3125,2.49,3.81,651.4662065,1868.565455,6749.765597,4.48679536,5.540496114,6.824832892,,,,,,,,,
1/26/24 17:09,0:25,1.18125,2.49,3.81,565.8031197,1868.565455,6749.765597,4.345816008,5.540496114,6.824832892,,,,,,,,,
1/26/24 17:25,0:42,1.18125,2.49,3.81,565.8031197,1868.565455,6749.765597,4.345816008,5.540496114,6.824832892,,,,,,,,,
1/26/24 17:31,0:47,1.18125,2.49,3.94,565.8031197,1868.565455,8092.712395,4.345816008,5.540496114,7.006289067,,,,,,,,,
1/26/24 17:47,1:04,1.18125,2.49,3.81,565.8031197,1868.565455,6749.765597,4.345816008,5.540496114,6.824832892,,,,,,,,,
1/26/24 17:58,1:15,1.44375,2.63,3.94,743.9061201,2086.859796,8092.712395,4.61948468,5.65098556,7.006289067,,,,,,,,,
1/26/24 18:15,1:32,1.44375,2.63,3.81,743.9061201,2086.859796,6749.765597,4.61948468,5.65098556,6.824832892,,,,,,,,,
1/26/24 18:26,1:43,1.3125,2.63,3.94,651.4662065,2086.859796,8092.712395,4.48679536,5.65098556,7.006289067,,,,,,,,,
1/26/24 18:32,1:48,1.3125,2.63,3.81,651.4662065,2086.859796,6749.765597,4.48679536,5.65098556,6.824832892,,,,,,,,,
1/26/24 18:48,2:05,1.18125,2.63,3.94,565.8031197,2086.859796,8092.712395,4.345816008,5.65098556,7.006289067,,,,,,,,,
1/26/24 19:05,2:22,1.3125,2.63,3.81,651.4662065,2086.859796,6749.765597,4.48679536,5.65098556,6.824832892,,,,,,,,,
1/26/24 19:22,2:38,1.3125,2.63,3.94,651.4662065,2086.859796,8092.712395,4.48679536,5.65098556,7.006289067,,,,,,,,,
1/26/24 19:27,2:44,1.44375,2.63,3.94,743.9061201,2086.859796,8092.712395,4.61948468,5.65098556,7.006289067,,,,,,,,,
1/26/24 19:44,3:00,1.3125,2.63,3.94,651.4662065,2086.859796,8092.712395,4.48679536,5.65098556,7.006289067,,,,,,,,,
1/26/24 19:49,3:06,1.3125,2.76,3.94,651.4662065,2333.724489,8092.712395,4.48679536,5.762790599,7.006289067,,,,,,,,,
1/26/24 19:55,3:11,1.44375,2.63,3.94,743.9061201,2086.859796,8092.712395,4.61948468,5.65098556,7.006289067,,,,,,,,,
1/26/24 20:00,3:17,1.44375,2.76,3.94,743.9061201,2333.724489,8092.712395,4.61948468,5.762790599,7.006289067,,,,,,,,,
1/26/24 20:11,3:28,1.575,2.63,3.94,843.9601544,2086.859796,8092.712395,4.745675118,5.65098556,7.006289067,,,,,,,,,
1/26/24 20:17,3:34,1.44375,2.76,3.94,743.9061201,2333.724489,8092.712395,4.61948468,5.762790599,7.006289067,,,,,,,,,
1/26/24 20:34,3:50,1.575,2.76,3.94,843.9601544,2333.724489,8092.712395,4.745675118,5.762790599,7.006289067,,,,,,,,,
1/26/24 20:39,3:56,1.44375,2.89,3.94,743.9061201,2615.161215,8092.712395,4.61948468,5.87665086,7.006289067,,,,,,,,,
1/26/24 20:45,4:01,1.575,2.76,3.94,843.9601544,2333.724489,8092.712395,4.745675118,5.762790599,7.006289067,,,,,,,,,
1/26/24 20:50,4:07,1.44375,2.89,3.94,743.9061201,2615.161215,8092.712395,4.61948468,5.87665086,7.006289067,,,,,,,,,
1/26/24 21:07,4:24,1.575,2.89,3.94,843.9601544,2615.161215,8092.712395,4.745675118,5.87665086,7.006289067,,,,,,,,,
